Time In A Bottle,Jim Croce,adult standards,1972,134,26,54,-12,15,64,148,85,3,58,"If I could save time in a bottle
The first thing that I'd like to do
Is to save everyday 'til eternity passes away
Just to spend it with you

And if I could make days last forever
And if words could make wishes come true
We'd walk through the fields of ripening corn
And time would flow through us and you
And I'd save everyday like a treasure and then
Again and again I'd spend them with you
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Easy Livin',Uriah Heep,album rock,1972,161,84,26,-7,28,46,157,0,10,56,"This is a thing I've never known before
It's called easy livin'
This is a place I've never seen before
And I've been forgiven

Easy livin' and I've been forgiven
Since you've taken your place in my heart

Somewhere along the lonely road
I had tried to find ya
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
She's A Rainbow - Full Version / With Intro,The Rolling Stones,album rock,1972,109,78,45,-9,34,51,252,44,4,55,"She comes in colors everywhere
She combs her hair
She's like a rainbow
Coming, colors in the air
Oh, everywhere
She comes in colors

She comes in colors everywhere
She combs her hair
She's like a rainbow
Coming, colors in the air
Oh, everywhere
She comes in colors

Have you seen her dressed in blue?
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Ziggy Stardust - 2012 Remaster,David Bowie,album rock,1972,161,56,44,-12,21,50,194,5,12,64,"Now Ziggy played guitar
Jamming good with Weird and Gilly
And The Spiders from Mars
He played it left hand
But made it too far
Became the special man
Then we were Ziggy's band

Ziggy really sang
Screwed up eyes and screwed down hairdo
Like some cat from Japan
He could kill 'em by smiling
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Listen to the Music,The Doobie Brothers,album rock,1972,106,60,65,-13,7,91,227,22,3,75,"Don't you feel it growing, day by day
People getting ready for the news
Some are happy, some are sad
Woah, and I'ma gotta let the music play

What the people need is a way to make them smile
It ain't so hard to do if you know how
Gotta get a message, get it on through
Oh now momma don't you ask me why

Woah, oh listen to the music
Woah, oh listen to the music
Woah, oh listen to the music
All the time

When I know you know baby, everything I say
Meet me in the country for a day
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Top Of The World,Carpenters,adult standards,1972,184,34,38,-13,10,69,179,81,4,65,"Such a feelin's coming over me
There is wonder in most everything I see
Not a cloud in the sky
Got the sun in my eyes
And I won't be surprised if it's a dream
Everything I want the world to be
Is now coming true especially for me
And the reason is clear
It's because you are here
You're the nearest thing to heaven that I've seen
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Harvest - 2009 Remaster,Neil Young,album rock,1972,86,22,54,-18,11,31,189,74,4,51,"Did I see you down in a young girl's town
With your mother in so much pain?
I was almost there at the top of the stairs
With her screamin' in the rain

Did she wake you up to tell you that
It was only a change of plan?
Dream up, dream up, let me fill your cup
With the promise of a man

Did I see you walking with the boys
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Song Sung Blue - Single Version,Neil Diamond,adult standards,1972,109,33,56,-16,32,33,195,47,3,54,"Song sung blue
Everybody knows one
Song sung blue
Every garden grows one

Me and you are subject to the blues now and then
But when you take the blues and make a song
You sing them out again
Sing them out again

Song sung blue
Weeping like a willow
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Do It Again,Steely Dan,album rock,1972,125,54,68,-10,6,96,357,22,3,69,"In the morning you go gunning
For the man who stole your water
And you fire 'til he is done in
But they catch you at the border

And the mourners are all singing
As they drag you by your feet
But the hangman isn't hanging
And they put you on the street, yeah

You go back, Jack
Do it again
Wheel turnin' round and round
You go back, Jack
Do it again

...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Radar Love,Golden Earring,album rock,1973,102,72,50,-9,8,18,387,1,4,57,"I've been drivin' all night, my hands wet on the wheel
There's a voice in my head that drives my heel
It's my baby callin', sayin', ""I need you here""
And it's a half past four and I'm shiftin' gear

When she is lonely and the longing gets too much
She sends a cable, coming in from above
Don't need no phone at all

We've got a thing that's called radar love
We've got a wave in the air
Radar love

The radio's playin' some forgotten song
Brenda Lee's ""Coming On Strong""
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Desperado - 2013 Remaster,Eagles,album rock,1973,60,22,23,-13,27,18,214,95,3,66,"Desperado
Why don't you come to your senses?
You've been out ridin' fences for so long now
Oh, you're a hard one
I know that you got your reasons
These things that are pleasin' you
Can hurt you somehow

Don't you draw the queen of diamonds, boy
She'll beat you if she's able
You know the queen of hearts is always your best bet
Now it seems to me some fine things
Have been laid upon your table
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Dream On,Aerosmith,album rock,1973,161,43,31,-10,33,22,267,39,3,78,"Every time that I look in the mirror
All these lines on my face getting clearer
The past is gone
It went by like dusk to dawn
Isn't that the way?
Everybody's got their dues in life to pay, yeah

I know nobody knows
Where it comes and where it goes
I know it's everybody's sin
You got to lose to know how to win

Half my life's in books' written pages
Lived and learned from fools and from sages
You know it's true
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
La Grange - 2005 Remaster,ZZ Top,album rock,1973,81,64,55,-10,20,61,230,0,22,74,"Rumor spreadin' 'round
In that Texas town
About that shack outside La Grange
And you know what I'm talkin' about
Just let me know if you wanna go
To that home out on the range
They got a lot of nice girls
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
"Leaving, On a Jet Plane - ""Greatest Hits"" Version",John Denver,adult standards,1973,121,19,41,-13,11,63,246,85,3,64,"All my bags are packed, I'm ready to go
I'm standing here outside your door
I hate to wake you up to say, ""Goodbye""

But the dawn is breaking, it's early morn'
The taxi's waiting, he's blowin' his horn
Already I'm so lonesome, I could die

So kiss me and smile for me
Tell me that you'll wait for me
Hold me like you'll never let me go

'Cause I'm leaving on a jet plane
Don't know when I'll be back again
Oh, babe, I hate to go

There's so many times I've let you down
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Firth of Fifth - New Stereo Mix,Genesis,album rock,1973,85,60,27,-10,19,29,575,2,4,41,"The path is clear
Though no eyes can see
The course laid down long before.
And so with gods and men
The sheep remain inside their pen,
Though many times they've seen the way to leave.

He rides majestic
Past homes of men
Who care not or gaze with joy,
To see reflected there
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Band On The Run - Remastered 2010,Paul McCartney,album rock,1973,125,60,48,-9,11,67,313,8,3,71,"Stuck inside these four walls
Sent inside forever
Never seeing no one
Nice again
Like you, mama
You, mama
You

If I ever get out of here
Thought of giving it all away
To a registered charity
All I need is a pint a day
If I ever get outta here
(If we ever get outta here)

Well, the rain exploded with a mighty crash
As we fell into the sun
And the first one said to the second one there
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Sebastian - 2012 Remaster,Steve Harley & Cockney Rebel,classic uk pop,1973,140,24,25,-14,7,21,421,68,3,46,"Radiate simply, the candle is burning
So low for me
Generate me limply, I can't seem to place
Your name, cherie
To rearrange all these thoughts in a moment
Is suicide
Come to a strange place, we'll talk over old times
We never spied

Somebody called me Sebastian
Somebody called me Sebastian

Work out a rhyme, toss me the time, lay me
You're mine
And we all know, oh yeah!

...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Tequila Sunrise - 2013 Remaster,Eagles,album rock,1973,111,40,63,-13,11,73,173,54,3,62,"It's another tequila sunrise
Starin' slowly 'cross the sky
Said goodbye

He was just a hired hand
Workin' on the dreams he planned to try
The days go by

Every night when the sun goes down
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Knockin' On Heaven's Door - Remastered,Bob Dylan,album rock,1973,140,40,51,-13,11,23,150,25,3,74,"Ooh-ooh-ooh
Ooh-ooh-ooh
Ooh-ooh-ooh

Mama take this badge off of me
I can't use it anymore
It's getting dark, too dark to see
I feel I'm knockin' on heaven's door
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Goodbye Yellow Brick Road - Remastered 2014,Elton John,glam rock,1973,121,47,56,-8,15,40,193,45,3,68,"When are you gonna come down?
When are you going to land?
I should have stayed on the farm
I should have listened to my old man
You know you can't hold me forever
I didn't sign up with you
I'm not a present for your friends to open
This boy's too young to be singing the blues

So goodbye yellow brick road
Where the dogs of society howl
You can't plant me in your penthouse
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Midnight Train to Georgia,Gladys Knight & The Pips,brill building pop,1973,92,38,59,-12,10,45,279,27,5,67,"L.A. Proved too much for the man
Too much for the man, he couldn't make it
So he's leavin' the life he's come to know uhoo
He said he's goin'
He said he's goin' back to find
Goin' back to find
Ooh, what's left of his world
The world he left behind
Not so long ago

He's leavin' (leavin')
On that midnight train to Georgia
Leavin' on the midnight train
Said he's goin' back
Goin' back to find
To a simpler place in time
Oh yes he is

And I'll be with him (I know you will)
On that midnight train to Georgia
(Leavin' on the midnight train to Georgia)
I'd rather live in his world
Than live without him in mine
That world is his, his and 'ers alone

He kept dreamin' (dreamin')
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
The Joker,Steve Miller Band,album rock,1973,83,45,60,-10,21,80,265,37,4,75,"Some people call me the space cowboy
Yeah
Some call me the gangster of love
Some people call me Maurice
'Cause I speak of the pompatus of love

People talk about me baby
Say I'm doin' you wrong doin' you wrong
Well don't you worry baby don't worry
'Cause I'm right here right here right here right here at home

'Cause I'm a picker
I'm a grinner
I'm a lover and I'm a sinner
I play my music in the sun

I'm a joker
I'm a smoker
I'm a midnight toker
I sure don't want to hurt no one

I'm a picker
I'm a grinner
I'm a lover and I'm a sinner
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Long Train Runnin',The Doobie Brothers,album rock,1973,117,91,57,-7,6,84,207,9,4,71,"Down around the corner, half a mile from here
See them often run, and you watch them disappear
Without love, where would you be now?
Without love

You know I saw miss Lucy down along the tracks
She lost her home and her family and she won't be coming back
Without love, where would you be right now?
Without love

Well, the Illinois Central
And the Southern Central Freight
Got to keep on pushin' mama
You know they're running late
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
I'll Have To Say I Love You In A Song,Jim Croce,adult standards,1973,134,51,51,-14,11,70,152,78,3,53,"Well, I know it's kind of late
I hope I didn't wake you
But what I gotta say can't wait
I know you'd understand

'Cause ev'ry time I tried to tell you
The words just came out wrong
So I'll have to say I love you in a song

Yeah, I know it's kind of strange
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
The Jean Genie - 2013 Remaster,David Bowie,album rock,1973,128,57,58,-9,36,82,248,38,3,64,"A small Jean Genie snuck off to the city
Strung out on lasers and slash back plazas
And ate all your razors while pulling the waiters
Talking 'bout Monroe and walking on snow white
New York's a go-go and everything tastes right
Poor little Greene

(Get back one)

The Jean Genie lives on his back
The Jean Genie loves chimney stacks
He's outrageous (Jean Genie)
He screams and he bawls
The Jean Genie, let yourself go, oh

...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Don't Let Me Down - Remastered 2009,The Beatles,british invasion,1973,77,29,59,-11,9,73,216,57,3,68,"Don't let me down
Don't let me down
Don't let me down
Don't let me down

Nobody ever loved me like she does
Oh, she does
Yes, she does
And if somebody loved me like she do me
Oh, she do me
Yes, she does

Don't let me down
Don't let me down
Don't let me down
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Let's Get It On,Marvin Gaye,classic soul,1973,168,60,54,-11,8,64,291,4,5,69,"I've been really tryin', baby
Tryin' to hold back this feeling for so long
And if you feel like I feel, baby
Then come on, oh, come on, woo

Let's get it on
Ah, baby, let's get it on
Let's love, baby
Let's get it on, sugar
Let's get it on, woo-hoo

We're all sensitive people
With so much to give
Understand me, sugar (ooh, ooh)
Since we got to be here
Let's live
I love you

There's nothing wrong with me
Loving you, baby, no, no
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
School,Supertramp,album rock,1974,90,47,37,-15,7,5,335,54,8,63,"I can see you in the morning when you go to school
Don't forget your books, you know you've got to learn the golden rule
Teacher tells you stop your play and get on with your work
And be like Johnnie-Too-Good, don't you know he never shirks?
He's comin' along

After school is over, you're playing in the park
Don't be out too late, don't let it get too dark
They tell you not to hang around and learn what life's about
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Killer Queen - 2011 Mix,Queen,glam rock,1974,117,65,54,-6,14,61,180,38,6,67,"She keeps the Moët et Chandon in her pretty cabinet
""Let them eat cake"" she says, just like Marie Antoinette
A built-in remedy for Kruschev and Kennedy
At anytime, an invitation you can't decline

Caviar and cigarettes
Well versed in etiquette
Extraordinarily nice

She's a Killer Queen
Gunpowder, gelatin
Dynamite with a laser beam
Guaranteed to blow your mind (anytime)

Ooh, recommended at the price
Insatiable an appetite
Wanna try?

...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Dreamer,Supertramp,album rock,1974,148,41,66,-14,8,83,213,86,7,59,"Dreamer, you know you are a dreamer
Well, can you put your hands in your head? Oh no
I said, ""Dreamer, you're nothing but a dreamer""
Well, can you put your hands in your head? Oh no

I said, ""Far out, what a day, a year, a life it is""
You know, well you know you had it comin' to you
Now there's not a lot I can do

Dreamer, you stupid little dreamer
So now you put your head in your hands, oh no

I said, ""Far out, what a day, a year, a life this is""
You know, well you know you had it comin' to you
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Rebel Rebel - 2016 Remaster,David Bowie,album rock,1974,126,69,64,-16,28,46,275,21,5,74,"You've got your mother in a whirl
She's not sure if you're a boy or a girl
Hey babe, your hair's alright
Hey babe, let's go out tonight

You like me and I like it all
We like dancing and we look divine
You love bands when they're playing hard
You want more and you want it fast

They put you down, they say I'm wrong
You tacky thing, you put them on

Rebel, rebel, you've torn your dress
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Crime Of The Century,Supertramp,album rock,1974,123,42,40,-14,7,23,333,10,5,43,"Now they're planning the crime of the century
Well, what will it be?
Read all about their schemes and adventuring
Yes, it's well worth a fee

...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Thank God I'm a Country Boy,John Denver,adult standards,1974,106,54,76,-10,6,96,193,79,5,64,"Well, life on the farm is kinda laid back
Ain't much an old country boy like me can't hack
It's early to rise, early in the sack
Thank God, I'm a country boy

Well, a simple kinda life never did me no harm
A-raisin' me a family and workin' on a farm
My days are all filled with an easy country charm
Thank God, I'm a country boy

Well, I got me a fine wife, I got me old fiddle
When the sun's comin' up, I got cakes on the griddle
Life ain't nothin' but a funny, funny riddle
Thank God, I'm a country boy

When the work's all done, and the sun's settin' low
I pull out my fiddle, and I rosin up the bow
The kids are asleep, so I keep it kinda low
And thank God, I'm a country boy

...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
The Air That I Breathe - 2008 Remaster,The Hollies,adult standards,1974,168,47,28,-8,16,25,257,24,3,66,"If I could make a wish
I think I'd pass
Can't think of anything I need
No cigarettes, no sleep
No light, no sound
Nothing to eat, no books to read

Making love with you
Has left me peaceful, warm and tired
What more could I ask?
There's nothing left to be desired
Peace came upon me and it leaves me weak
So sleep, silent angel, go to sleep

...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Hide In Your Shell,Supertramp,album rock,1974,112,36,48,-13,30,32,410,47,4,43,"Hide in your shell, 'cause the world is out to bleed you for a ride
What will you gain making your life a little longer
Heaven or Hell, was the journey cold that gave you eyes of steel
Shelter behind painting your mind and playing joker

Too frightening to listen to a stranger
Too beautiful to put your pride in danger
You're waiting for someone to understand you

But you've got demons in your closet
And you're screaming out to stop it
Saying life's begun to cheat you
Friends are out to beat you
Grab on to what you scramble for

Don't let the tears linger on inside now
Because it's sure time you gained control
If I can help you, if I can help you
If I can help you, just let me know
Well, let me show you the nearest signpost
To get your heart back and on the road
If I can help you, if I can help you
If I can help you, just let me know

All through the night as you lie awake and hold yourself so tight
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,album rock,1974,118,44,48,-15,22,76,235,0,4,69,"I met a devil woman
She took my heart away
She said I had it coming to me
But I wanted it that way

I think that any loving's good loving
So I took what I could get, mmm, ooh-ooh
She looked at me with big brown eyes
And said

You ain't seen nothing yet
B-b-b-baby, you just ain't seen n-n-n-nothing yet
Here's somethin' that you're never gonna forget
B-b-b-baby, you just ain't seen n-n-n-nothing yet
Nothing yet, you ain't been around

And now I'm feeling better
'Cause I found out for sure
She took me to her doctor
And he told me of a cure

...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
The Way We Were,Barbra Streisand,adult standards,1974,138,32,26,-12,13,17,211,89,3,59,"Memories light the corners of my mind
Misty water-colored memories of the way we were
Scattered pictures of the smiles we left behind
Smiles we gave to one another for the way we were

Can it be that it was all so simple then
Or has time rewritten every line
And if we had the chance to do it all again
Just tell me, tell me, would we, would we?
Could we, could we?
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Bohemian Rhapsody - 2011 Mix,Queen,glam rock,1975,144,40,39,-10,24,23,354,29,5,77,"I see a little silhouetto of a man
Scaramouch, scaramouch will you do the fandango
Thunderbolt and lightning very, very frightening me
Gallileo, Gallileo
Gallileo, Gallileo
Gallileo, Figaro
Magnifico
Oh, oh, oh
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Love Of My Life - Remastered 2011,Queen,glam rock,1975,79,18,33,-12,12,26,217,94,3,62,"Love of my life, you've hurt me
You've broken my heart, and now you leave me
Love of my life, can't you see?
Bring it back, bring it back
Don't take it away from me
Because you don't know
What it means to me

Love of my life, don't leave me
You've taken my love, and now desert me
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Shine On You Crazy Diamond (Pts. 1-5),Pink Floyd,album rock,1975,138,29,27,-12,11,4,811,77,3,66,"Remember when you were young? (Ha-ha-ha-ha)
You shone like the sun

Shine on, you crazy diamond

Now there's a look in your eyes
Like black holes in the sky

Shine on, you crazy diamond

You were caught in the crossfire
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Kashmir - 1990 Remaster,Led Zeppelin,album rock,1975,81,54,48,-11,16,58,508,49,4,69,"Oh, let the sun beat down upon my face, with stars to fill my dream.
I am a traveler of both time and space to be where I have been.
To sit with elders of a gentle race this world has seldom seen.
Who talk of days for which they sit and wait
When all will be revealed.

Talk and song from tongues of lilting grace
Sounds caress my ear.
Though not a word I heard could I relate
The story was quite clear.
Whoa-oh-hoh
Whoa-oh, whoa-oh

Oooh, oh, baby, I've been flyin'
No, yeah, mama cares, ain't no denyin'
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
"No Woman, No Cry - Live At The Lyceum, London/1975",Bob Marley & The Wailers,reggae,1975,78,68,66,-9,73,59,428,27,6,70,"No woman, no cry
No woman, no cry
No woman, no cry
No woman, no cry

Said, said
Said, I remember when we used to sit
In the government yard in Trenchtown
Oba-observing the hypocrites
As they would mingle with the good people we meet

Good friends we have, oh, good friends we've lost
Along the way
In this great future, you can't forget your past
So dry your tears, I seh

And, no woman, no cry
No woman, no cry
'Ere, little darlin', don't shed no tears
No woman, no cry

Said, said
Said, I remember when we used to sit
In the government yard in Trenchtown
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
One of These Nights - 2013 Remaster,Eagles,album rock,1975,110,61,66,-10,8,77,292,6,3,69,"One of these nights
One of these crazy old nights
We're gonna find out pretty mama
What turns on your lights?

The full moon is calling
The fever is high
And the wicked wind whispers and moans
You got your demons, you got desires
Well, I got a few of my own

Ooh, someone to be kind to in between the dark and the light
Ooh, coming right behind you, swear I'm gonna find you
One of these nights

One of these dreams
One of these lost and lonely dreams now
We're gonna find one
Oh, one that really screams
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Landslide,Fleetwood Mac,album rock,1975,159,16,41,-22,12,42,199,88,3,77,"I took my love, I took it down
I climbed a mountain and I turned around
And I saw my reflection in the snow-covered hills
'Til the landslide brought me down

Oh, mirror in the sky
What is love?
Can the child within my heart rise above?
Can I sail through the changin' ocean tides?
Can I handle the seasons of my life?
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
I'm Not In Love,10cc,album rock,1975,134,52,40,-16,28,16,367,69,6,70,"I'm not in love
So don't forget it
It's just a silly phase I'm going through
And just because I call you up
Don't get me wrong
Don't think you've got it made
I'm not in love
No, no
It's because

I'd like to see you
But then again
It doesn't mean you mean that much to me
So if I call you
Don't make a fuss
Don't tell your friends about the two of us
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Rhiannon,Fleetwood Mac,album rock,1975,129,49,72,-15,9,80,253,11,3,68,"Rhiannon rings like a bell through the night
And wouldn't you love to love her?
Takes to the sky like a bird in flight
And who will be her lover?
All your life you've never seen
Woman taken by the wind
Would you stay if she promised you heaven?
Will you ever win?
She is like a cat in the dark
And then she is to darkness
She rules her life like a fine skylark
And when the sky is starless
All your life you've never seen
Woman taken by the wind
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Lyin' Eyes - 2013 Remaster,Eagles,album rock,1975,133,67,67,-10,16,87,382,20,2,65,"City girls just seem to find out early
How to open doors with just a smile
A rich old man, and she won't have to worry
She'll dress up all in lace go in style

Late at night a big old house gets lonely
I guess every form of refuge has its price
And it breaks her heart to think her love is only
Given to a man with hands as cold as ice

So she tells him she must go out for the evening
To comfort an old friend who's feelin' down
But he knows where she's goin' as she's leavin'
She is headed for the cheatin' side of town

You can't hide your lyin' eyes
And your smile is a thin disguise
I thought by now you'd realize
There ain't no way to hide your lyin' eyes
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
You're My Best Friend - Remastered 2011,Queen,glam rock,1975,119,76,52,-7,7,58,171,16,5,61,"Ooh, you make me live
Whatever this world can give to me
It's you, you're all I see
Ooh, you make me live now honey
Ooh, you make me live

Oh, you're the best friend
That I ever had
I've been with you such a long time
You're my sunshine
And I want you to know
That my feelings are true
I really love you
Oh, you're my best friend

...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
39 - 2011 Mix,Queen,glam rock,1975,102,58,52,-10,11,34,211,3,3,52,"In the year of '39
Assembled here the volunteers
In the days when lands were few
Here the ship sailed out
Into the blue and sunny morn'
The sweetest sight ever seen

And the night followed day
And the storytellers say
That the score brave souls inside
For many a lonely day
Sailed across the milky seas
Never looked back, never feared, never cried

Don't you hear my call?
Though you're many years away
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
50 Ways to Leave Your Lover,Paul Simon,classic rock,1975,102,37,82,-13,8,29,217,17,8,69,"The problem is all inside your head, she said to me
The answer is easy if you take it logically
I'd like to help you in your struggle to be free
There must be fifty ways to leave your lover

She said, it's really not my habit to intrude
Furthermore, I hope my meaning won't be lost or misconstrued
But I'll repeat myself at the risk of being crude
There must be fifty ways to leave your lover
Fifty ways to leave your lover

You just slip out the back, Jack
Make a new plan, Stan
You don't need to be coy, Roy
Just get yourself free
Hop on the bus, Gus
You don't need to discuss much
Just drop off the key, Lee
And get yourself free
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
It's A Long Way There - 2010 Digital Remaster,Little River Band,album rock,1975,89,59,39,-11,15,30,525,19,4,49,"Hey, everybody, yeah, don't you feel that there's something

People on their own are getting nowhere
I'm on the road to see
If anything is anywhere or waiting, just for me

Everynight I walk around the city
Seems like I'll never know
That feeling of being together when I go

And it's a long way there
It's a long way to where I'm going
And it's a long way there
It's a long way to where I'm going

Hey, everybody, don't you feel that there's something
But you know in a moment it is gone
I live for the day when I can hear people saying
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Make Me Smile (Come up and See Me) - 2014 Remaster,Steve Harley,classic uk pop,1975,141,82,57,-8,9,77,239,1,3,63,"You've done it all, you've broken every code
And pulled the rebel to the floor
You spoilt the game, no matter what you say
For only metal, what a bore.

Blue eyes, blue eyes, how come you tell so many lies?

Come up and see me, make me smile
Or do what you want, runnin' wild.

There's nothing left, all gone and run away
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
House For Sale,Lucifer,j-core,1975,128,49,38,-9,40,20,281,22,3,37,"The sign went up one rainy morning
Just a couple of hours after dawn
Mrs Handley peaked out through her curtains
Wondering what was going on
The neighbours said over coffee cups
That nice young couple is breaking up

In the living room the linen and the crystals
Sit all packed and set to go
I tell myself once more I won't be here this spring
To see my roses grow
And all the things you tried to fix
The roof still leaks the door still sticks

House for sale
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Nights On Broadway,Bee Gees,adult standards,1975,89,64,57,-9,86,61,271,24,4,53,"Here we are
In a room full of strangers
Standing in the dark
Where your eyes couldn't see me

Well, I had to follow you
Though you did not want me to
But that won't stop my lovin' you
I can't stay away

Blaming it all
On the nights on Broadway
Singing them love songs
Singing them straight-to-the-heart songs
Blaming it all
On the nights on Broadway
Singing them sweet sounds
To that crazy, crazy town

Now in my place
There are so many others
Standing in the line
How long will they stand between us

...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
At Seventeen - Remastered,Janis Ian,classic uk pop,1975,125,27,62,-17,11,34,284,88,5,48,"I learned the truth at seventeen
That love was meant for beauty queens
And high school girls with clear skinned smiles
Who married young and then retired

The valentines I never knew
The friday night charades of youth
Were spent on one more beautiful
At seventeen I learned the truth

And those of us with ravaged faces
Lacking in the social graces
Desperately remained at home
Inventing lovers on the phone

Who called to say come dance with me
And murmured vague obscenities
It isn't all it seems
At seventeen

...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Take It to the Limit - 2013 Remaster,Eagles,album rock,1975,91,42,44,-9,13,45,287,9,2,63,"All alone at the end of the evening
And the bright lights have faded to blue
I was thinking 'bout a woman who might loved me
And I never knew

You know I've always been a dreamer
Spent my life running 'round
And it's so hard to change
Can't seem to settle down

But the dreams I've seen lately
Keep on turning out and burning out
And turning out the same

So put me on a highway
And show me a sign
And take it to the limit
One more time

You can spend all your time making money
You can spend all your love making time
If it all fell to pieces tomorrow
Would you still be mine?

...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Sex Machine - Pt. 1 & 2,James Brown,funk,1975,106,96,68,-6,35,61,715,18,9,27,"Fellas, I'm ready to get up and do my thing (yeah go ahead!)
I wanta get into it, man, you know (go ahead!)
Like a, like a sex machine, man, (yeah go ahead!)
Movin' and doin' it, you know
Can I count it off? (Go ahead)
One, two, three, four!

Get up, (get on up)
Get up, (get on up)
Stay on the scene, (get on up), like a sex machine, (get on up)
Get up, get on up
Get up, get on up
Stay on the scene, (get on up), like a sex machine, (get on up)
Get up, get on up
Stay on the scene, (get on up), like a sex machine, (get on up)

Wait a minute!
Shake your arm, then use your form
Stay on the scene like a sex machine
You got to have the feeling sure as you're born
Get it together, right on, right on
Get up (Get on up)
Get up (Get on up)
Get up (Get on up)

Get up (Get on up)
Get up (Get on up)
Get up (Get on up)
Get up (Get on up)

You said, you said you got the
You said the feeling you got to get
You give me the fever and a cold sweat
The way I like, it is the way it is
I got mine and don't worry 'bout his

Get up, get on up
Stay on the scene, (get on up), like a sex machine, (get on up)
Get up, get on up
Get up, get on up
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Show Me The Way,Peter Frampton,album rock,1975,130,73,70,-8,10,64,243,43,3,66,"I wonder how you're feeling
There's ringing in my ears
And no one to relate to 'cept the sea

Who can I believe in?
I'm kneeling on the floor
There has to be a force
Who do I phone?

The stars are out and shining
But all I really wanna know

Oh, won't you show me the way, yeah
I want you to show me the way
...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
Love Is The Drug,Roxy Music,album rock,1975,125,76,84,-5,3,60,251,6,9,60,"It ain't no big thing
To wait for the bell to ring
It ain't no big thing
The toll of the bell

Aggravated, spare for days
I troll downtown, the red light place
Jump up, bubble up, what's in store?
Love is the drug and I need to score

Showing out, showing out, hit and run
Boy meets girl where the beat goes on
Stitched up tight, can't shake free
Love is the drug, got a hook on me

Oh-oh, catch that buzz
Love is the drug I'm thinking of
Oh-oh, can't you see?
Love is the drug for me

...

******* This Lyrics is NOT for Commercial use *******
(1409623229855)"
